timestamp,active_power_kw,poa_w_m2,ghi_w_m2,wind_speed_m_s,wind_direction_deg.,amb_temp,mod_temp,humidity,is_real_measurement,hour,minute,day,month,weekday,power_lag_1,power_lag_2,rolling_mean_3,rolling_std_3,is_daylight,is_morning,is_afternoon
2026-07-21 13:15:00,761.3953333333332,160.84728666666666,170.73035333333337,1.1428266666666669,247.8043133333334,27.333333333333336,28.813333333333336,85.26,True,13,15,21,7,1,721.5319999999999,552.9713333333333,678.6328888888888,110.63630165814774,1,0,1
2026-07-21 13:30:00,697.384,150.0310133333333,157.84887333333336,0.8697333333333332,245.36134,27.48,29.586666666666662,84.39333333333335,True,13,30,21,7,1,761.3953333333332,721.5319999999999,726.7704444444444,32.325588531781065,1,0,1
2026-07-21 13:45:00,750.2958333333332,159.75724166666666,172.02718333333334,1.0071249999999998,246.8315333333333,27.675,31.7,82.81666666666666,True,13,45,21,7,1,697.384,761.3953333333332,736.3583888888888,34.20602237924414,1,0,1
2026-07-21 14:00:00,752.2913333333332,160.40611333333334,172.49385999999998,1.1310933333333333,242.94658,27.92,32.70666666666667,81.69999999999999,True,14,0,21,7,1,750.2958333333332,697.384,733.323722222222,31.140700539976017,1,0,1
2026-07-21 14:15:00,649.8506666666668,139.02471333333332,151.88709333333335,1.04792,234.96934,27.926666666666662,32.486666666666665,81.12666666666668,True,14,15,21,7,1,752.2913333333332,750.2958333333332,717.4792777777778,58.5765933259694,1,0,1
2026-07-21 14:30:00,623.2173333333334,134.66689333333335,145.20225333333332,0.87904,226.81997333333337,27.95333333333333,32.06666666666667,81.62666666666665,True,14,30,21,7,1,649.8506666666668,752.2913333333332,675.1197777777778,68.1463157570483,1,0,1
2026-07-21 14:45:00,494.9373333333333,110.93022666666668,115.40889333333334,1.32094,216.89238666666665,27.94,31.58,81.32666666666665,True,14,45,21,7,1,623.2173333333334,649.8506666666668,589.3351111111111,82.82837043035562,1,0,1
2026-07-21 15:00:00,422.672,94.22304,98.17524666666668,1.0120933333333335,239.45018,27.879999999999992,30.92666666666667,81.30000000000001,True,15,0,21,7,1,494.9373333333333,623.2173333333334,513.6088888888889,101.56809499342113,1,0,1
2026-07-21 15:15:00,419.8619999999999,91.10694666666669,95.09062666666664,0.8153333333333332,246.86213333333336,27.88666666666666,30.586666666666662,81.16666666666667,True,15,15,21,7,1,422.672,494.9373333333333,445.8237777777778,42.55678593927752,1,0,1
2026-07-21 15:30:00,287.65066666666667,66.58704666666667,66.76342000000001,0.5180733333333333,227.94908666666663,27.56,28.006666666666668,83.32000000000002,True,15,30,21,7,1,419.8619999999999,422.672,376.72822222222226,77.15621946942967,1,0,1
